ID	gutmock00	gutmock01	gutmock02	gutmock03	gutmock04
FR749932	23.0	46.0	9.0	22.0	41.0
CYZM01000020.534.2044	18.0	40.0	12.0	34.0	35.0
CP012098.2252006.2253546	22.0	35.0	19.0	30.0	31.0
CP001104.413153.414672	22.0	54.0	42.0	41.0	40.0
CP001104.697435.698953	39.0	51.0	37.0	44.0	50.0
CP001104.15561.17079	28.0	52.0	45.0	37.0	34.0
CP001104.2029863.2031381	36.0	50.0	31.0	34.0	46.0
AJ312385	124.0	147.0	224.0	397.0	287.0
LT907978.10744.12262	21.0	2.0	13.0	10.0	21.0
LT907978.166598.168115	22.0	3.0	10.0	11.0	13.0
LT907978.1100487.1102004	16.0	1.0	6.0	7.0	8.0
LT907978.1307181.1308698	13.0	2.0	12.0	13.0	13.0
LT907978.2354779.2356296	23.0	3.0	10.0	9.0	18.0
LT907978.739439.740956	12.0	1.0	7.0	14.0	27.0
LT907978.272589.274107	15.0	3.0	7.0	13.0	17.0
AB242142	12.0	29.0	24.0	20.0	9.0
CP007619.4433201.4434743	17.0	20.0	25.0	14.0	11.0
CP008741.2636685.2638227	14.0	24.0	30.0	10.0	7.0
CP009057.391923.393466	11.0	20.0	24.0	17.0	10.0
CP009057.696292.697835	13.0	16.0	22.0	14.0	8.0
LC033790.1.1504	12.0	15.0	26.0	18.0	13.0
CP009057.4969468.4971009	16.0	19.0	33.0	13.0	9.0
CP008741.4730397.4731935	20.0	25.0	30.0	13.0	20.0
303076	1.0	1.0	1.0	0.0	0.0
274603	1.0	0.0	1.0	0.0	0.0
4480550	1.0	1.0	0.0	0.0	0.0
180504	1.0	0.0	1.0	0.0	1.0
164872	1.0	0.0	0.0	1.0	0.0
199753	1.0	1.0	0.0	0.0	0.0
174129	1.0	1.0	0.0	0.0	1.0
416286	1.0	0.0	0.0	1.0	0.0
270758	1.0	0.0	0.0	1.0	0.0
263737	1.0	0.0	1.0	0.0	0.0
181683	1.0	0.0	0.0	0.0	0.0
4364241	1.0	0.0	1.0	0.0	1.0
268297	1.0	0.0	1.0	1.0	0.0
274198	1.0	0.0	1.0	0.0	1.0
271476	1.0	1.0	1.0	0.0	0.0
259818	1.0	1.0	0.0	0.0	0.0
383971	1.0	1.0	0.0	1.0	0.0
185294	1.0	0.0	1.0	0.0	0.0
187041	1.0	1.0	1.0	1.0	0.0
198434	1.0	0.0	0.0	0.0	1.0
2797559	1.0	0.0	0.0	1.0	0.0
310803	1.0	1.0	0.0	0.0	0.0
336448	1.0	0.0	0.0	0.0	1.0
294219	1.0	0.0	1.0	0.0	1.0
178374	1.0	1.0	0.0	0.0	0.0
316037	1.0	0.0	1.0	1.0	1.0
264569	1.0	0.0	1.0	0.0	1.0
577022	1.0	0.0	1.0	0.0	0.0
183498	1.0	1.0	0.0	0.0	0.0
260529	1.0	0.0	0.0	0.0	0.0
190908	1.0	1.0	0.0	0.0	1.0
1109178	1.0	0.0	1.0	1.0	1.0
351734	1.0	0.0	0.0	0.0	0.0
348376	1.0	1.0	0.0	0.0	0.0
195439	1.0	1.0	1.0	1.0	1.0
182882	1.0	1.0	1.0	1.0	0.0
335966	1.0	1.0	0.0	0.0	1.0
306480	1.0	0.0	1.0	0.0	0.0
552961	1.0	1.0	0.0	0.0	0.0
347549	1.0	1.0	0.0	0.0	0.0
186332	1.0	1.0	0.0	0.0	0.0
174676	1.0	0.0	1.0	0.0	0.0
4400909	1.0	0.0	0.0	1.0	0.0
183327	1.0	1.0	1.0	0.0	0.0
276260	1.0	0.0	0.0	0.0	1.0
372906	1.0	0.0	0.0	0.0	0.0
307640	1.0	0.0	1.0	1.0	0.0
191246	1.0	1.0	0.0	0.0	0.0
260505	1.0	0.0	0.0	1.0	1.0
184695	1.0	1.0	1.0	0.0	1.0
191086	1.0	0.0	1.0	0.0	0.0
360015	1.0	1.0	0.0	0.0	1.0
181764	1.0	0.0	1.0	0.0	1.0
350664	1.0	0.0	1.0	0.0	0.0
268797	1.0	1.0	0.0	1.0	0.0
185835	1.0	0.0	0.0	1.0	0.0
258969	1.0	0.0	1.0	0.0	1.0
194858	1.0	0.0	1.0	0.0	1.0
260401	1.0	0.0	0.0	0.0	0.0
355468	1.0	1.0	0.0	0.0	0.0
FJUS01000004.641468.642981	1.0	1.0	0.0	1.0	0.0
195444	1.0	0.0	0.0	0.0	0.0
190711	1.0	0.0	1.0	0.0	0.0
372770	1.0	0.0	0.0	0.0	0.0
3750373	1.0	1.0	1.0	1.0	0.0
275913	1.0	1.0	0.0	1.0	0.0
304103	1.0	0.0	0.0	0.0	1.0
300499	1.0	1.0	0.0	1.0	0.0
182631	1.0	1.0	0.0	0.0	0.0
174314	1.0	0.0	0.0	1.0	0.0
175491	1.0	0.0	0.0	0.0	0.0
258710	1.0	1.0	0.0	1.0	0.0
267105	1.0	1.0	1.0	0.0	0.0
175998	1.0	0.0	0.0	0.0	0.0
195215	1.0	0.0	1.0	0.0	0.0
323424	1.0	1.0	0.0	0.0	1.0
2901239	1.0	0.0	1.0	0.0	1.0
JN713312.1.1522	1.0	1.0	1.0	0.0	0.0
4390754	1.0	0.0	0.0	0.0	0.0
318182	1.0	1.0	0.0	0.0	1.0
264248	1.0	0.0	0.0	0.0	1.0
260088	1.0	0.0	0.0	0.0	1.0
273776	1.0	1.0	1.0	0.0	0.0
191683	1.0	1.0	0.0	0.0	0.0
333420	1.0	0.0	1.0	0.0	0.0
3392853	1.0	0.0	1.0	0.0	0.0
181808	1.0	0.0	0.0	1.0	0.0
270015	1.0	1.0	0.0	0.0	0.0
463648	1.0	1.0	0.0	1.0	0.0
295370	1.0	1.0	1.0	1.0	1.0
263179	1.0	1.0	1.0	1.0	1.0
352445	1.0	0.0	1.0	0.0	0.0
261779	1.0	1.0	0.0	1.0	0.0
348642	1.0	1.0	0.0	0.0	0.0
268125	1.0	0.0	0.0	1.0	1.0
273413	1.0	0.0	0.0	1.0	1.0
4420203	1.0	0.0	0.0	0.0	0.0
195729	1.0	0.0	0.0	1.0	0.0
191583	1.0	1.0	0.0	0.0	0.0
4481420	1.0	0.0	1.0	0.0	0.0
198423	1.0	1.0	1.0	1.0	0.0
269107	1.0	0.0	0.0	0.0	0.0
330564	1.0	1.0	0.0	1.0	1.0
270968	1.0	0.0	0.0	0.0	0.0
575399	1.0	0.0	0.0	0.0	1.0
265503	1.0	0.0	0.0	0.0	0.0
267717	1.0	0.0	1.0	0.0	0.0
193897	1.0	0.0	0.0	0.0	0.0
Z49863	102.0	169.0	77.0	148.0	135.0
AGCK01000014.389.1908	17.0	14.0	22.0	15.0	17.0
GU968170.1.1471	24.0	17.0	29.0	7.0	21.0
CP015406.1079531.1081069	28.0	25.0	33.0	9.0	16.0
CP015406.84360.85899	20.0	11.0	20.0	11.0	12.0
519441	5.0	2.0	1.0	2.0	4.0
192362	2.0	4.0	3.0	4.0	2.0
527845	3.0	3.0	3.0	5.0	1.0
527824	4.0	4.0	2.0	2.0	5.0
359053	5.0	4.0	3.0	1.0	4.0
208897	3.0	0.0	0.0	5.0	4.0
81645	1.0	0.0	0.0	7.0	4.0
193209	3.0	2.0	1.0	3.0	1.0
182519	1.0	0.0	0.0	1.0	6.0
192740	2.0	2.0	1.0	3.0	3.0
181685	3.0	3.0	3.0	5.0	1.0
195775	2.0	0.0	0.0	2.0	6.0
198351	1.0	6.0	4.0	1.0	1.0
168260	3.0	1.0	1.0	7.0	5.0
526773	3.0	0.0	0.0	2.0	3.0
CYZD01000006.695.2145	3.0	1.0	1.0	5.0	4.0
179005	2.0	2.0	2.0	1.0	4.0
186568	3.0	2.0	0.0	0.0	1.0
528606	2.0	2.0	2.0	4.0	5.0
175248	3.0	3.0	2.0	3.0	2.0
180162	6.0	3.0	0.0	2.0	3.0
194162	2.0	2.0	1.0	1.0	3.0
191509	2.0	2.0	2.0	5.0	4.0
AY169424.1.1486	2.0	1.0	1.0	4.0	1.0
367262	2.0	1.0	0.0	2.0	1.0
194912	2.0	0.0	0.0	6.0	4.0
524219	2.0	5.0	4.0	4.0	1.0
180845	4.0	6.0	3.0	7.0	5.0
196630	3.0	0.0	0.0	1.0	2.0
304421	1.0	1.0	1.0	5.0	4.0
183125	1.0	2.0	1.0	1.0	2.0
AY169419.1.1490	2.0	0.0	0.0	2.0	3.0
175354	1.0	5.0	5.0	2.0	1.0
254715	2.0	4.0	4.0	5.0	0.0
582579	2.0	2.0	1.0	2.0	4.0
AAVP02000029.271.1782	32.0	22.0	39.0	21.0	13.0
AAVP02000002.246738.248249	29.0	20.0	34.0	28.0	12.0
AAVP02000040.351.1861	24.0	21.0	29.0	27.0	15.0
ABEZ02000015.506.1996	32.0	13.0	13.0	12.0	5.0
ABEZ02000012.1768.3258	28.0	14.0	19.0	15.0	5.0
ABEZ02000014.123.1613	21.0	7.0	10.0	9.0	6.0
ABVR01000038.1362.2880	76.0	70.0	84.0	82.0	125.0
AB238928	26.0	76.0	114.0	21.0	28.0
AGZQ01000017.129.1643	22.0	84.0	113.0	25.0	18.0
AB238929.1.1492	26.0	76.0	107.0	23.0	19.0
CQ889265.1.1477	70.0	106.0	60.0	85.0	76.0
MG963288	69.0	69.0	77.0	71.0	54.0
196926	10.0	6.0	34.0	6.0	8.0
193528	11.0	7.0	53.0	4.0	4.0
184567	6.0	7.0	44.0	5.0	10.0
191618	7.0	9.0	46.0	5.0	7.0
192253	8.0	5.0	70.0	2.0	14.0
184610	6.0	13.0	47.0	4.0	9.0
CP022412.3584176.3585716	5.0	4.0	52.0	7.0	13.0
EU136686.1.1972	12.0	7.0	45.0	4.0	4.0
CYYR01000011.927.2431	21.0	34.0	16.0	21.0	17.0
AJ270473	24.0	35.0	10.0	28.0	13.0
208944	19.0	35.0	14.0	37.0	11.0
KY978733	62.0	57.0	55.0	70.0	48.0
X73443	60.0	16.0	30.0	0.0	30.0
521175	1.0	1.0	0.0	2.0	1.0
292921	1.0	1.0	0.0	1.0	1.0
530653	1.0	0.0	0.0	1.0	1.0
294250	1.0	1.0	1.0	1.0	1.0
558839	1.0	1.0	0.0	0.0	1.0
516093	1.0	0.0	0.0	1.0	1.0
520780	1.0	1.0	1.0	1.0	1.0
532013	1.0	1.0	0.0	2.0	1.0
316362	1.0	0.0	0.0	1.0	1.0
180825	1.0	1.0	0.0	3.0	1.0
530230	1.0	1.0	0.0	2.0	1.0
197763	1.0	1.0	1.0	3.0	1.0
287717	1.0	0.0	0.0	1.0	0.0
514512	1.0	1.0	0.0	1.0	1.0
521783	1.0	1.0	0.0	0.0	1.0
520056	1.0	1.0	0.0	1.0	1.0
317337	1.0	0.0	0.0	2.0	1.0
195206	1.0	0.0	0.0	1.0	1.0
531139	1.0	1.0	1.0	2.0	1.0
518851	1.0	1.0	0.0	0.0	1.0
515798	1.0	0.0	0.0	2.0	1.0
523522	1.0	1.0	0.0	0.0	1.0
300684	1.0	0.0	0.0	0.0	1.0
298451	1.0	0.0	0.0	1.0	1.0
342638	1.0	1.0	0.0	3.0	1.0
339457	1.0	0.0	0.0	2.0	1.0
524964	1.0	1.0	0.0	1.0	1.0
520195	1.0	1.0	0.0	3.0	1.0
512960	1.0	0.0	0.0	1.0	1.0
511028	1.0	1.0	0.0	1.0	1.0
343094	1.0	1.0	0.0	3.0	1.0
293127	1.0	1.0	0.0	2.0	1.0
292634	1.0	1.0	0.0	2.0	1.0
517304	1.0	1.0	0.0	1.0	1.0
531370	1.0	1.0	0.0	1.0	1.0
299764	1.0	1.0	0.0	2.0	1.0
524909	1.0	0.0	0.0	2.0	1.0
519768	1.0	0.0	0.0	3.0	1.0
321743	1.0	1.0	0.0	0.0	1.0
522413	1.0	1.0	0.0	2.0	1.0
188921	1.0	0.0	0.0	2.0	1.0
517558	1.0	1.0	0.0	1.0	1.0
312969	1.0	1.0	1.0	1.0	1.0
519101	1.0	1.0	0.0	1.0	1.0
516236	1.0	1.0	0.0	1.0	1.0
520803	1.0	0.0	0.0	4.0	1.0
295421	1.0	1.0	1.0	2.0	1.0
350627	1.0	1.0	1.0	1.0	1.0
299830	1.0	0.0	0.0	2.0	1.0
516731	1.0	0.0	1.0	1.0	1.0
512752	1.0	1.0	0.0	1.0	1.0
300650	1.0	1.0	1.0	0.0	1.0
525355	1.0	0.0	0.0	3.0	1.0
339374	1.0	0.0	0.0	0.0	1.0
517885	1.0	0.0	0.0	0.0	1.0
513249	1.0	1.0	0.0	3.0	0.0
AP019004.2434210.2435766	54.0	42.0	58.0	29.0	22.0
L16476	32.0	3.0	0.0	36.0	6.0
NR_113098	20.0	2.0	0.0	24.0	6.0
AJ867049	50.0	59.0	70.0	51.0	56.0
4313041	49.0	46.0	75.0	43.0	46.0
NR_113072	31.0	15.0	22.0	29.0	15.0
AB531489	15.0	14.0	26.0	13.0	10.0
LT576393.1.1492	45.0	72.0	31.0	50.0	39.0
4371785	27.0	26.0	19.0	17.0	20.0
NR_113150	17.0	28.0	13.0	19.0	15.0
KM098109	43.0	39.0	67.0	42.0	71.0
CYZE01000004.470365.471876	12.0	7.0	18.0	3.0	7.0
205916	11.0	11.0	12.0	3.0	13.0
ADLN01000129.202.1639	19.0	11.0	16.0	0.0	8.0
L06082	39.0	68.0	21.0	44.0	19.0
181744	4.0	13.0	3.0	6.0	2.0
4357117	3.0	11.0	2.0	7.0	4.0
195588	4.0	8.0	1.0	4.0	4.0
190679	3.0	6.0	1.0	5.0	2.0
851807	5.0	8.0	3.0	10.0	2.0
469946	5.0	15.0	3.0	5.0	0.0
163410	1.0	7.0	3.0	7.0	1.0
216903	3.0	10.0	2.0	7.0	3.0
185454	2.0	6.0	2.0	8.0	3.0
362501	2.0	10.0	7.0	8.0	0.0
631989	1.0	12.0	2.0	6.0	0.0
185821	1.0	8.0	4.0	4.0	2.0
193160	2.0	9.0	3.0	8.0	5.0
359800	1.0	6.0	1.0	5.0	2.0
452592	1.0	14.0	0.0	7.0	3.0
332450	1.0	8.0	3.0	7.0	1.0
AY033434	37.0	44.0	35.0	27.0	37.0
509213	1.0	0.0	0.0	0.0	1.0
522678	1.0	0.0	0.0	0.0	0.0
521209	1.0	1.0	0.0	0.0	1.0
531510	1.0	0.0	0.0	1.0	0.0
530901	1.0	0.0	0.0	0.0	0.0
514496	1.0	1.0	0.0	0.0	0.0
510981	1.0	0.0	0.0	0.0	0.0
520539	1.0	1.0	0.0	1.0	0.0
527319	1.0	0.0	0.0	1.0	0.0
523116	1.0	0.0	1.0	0.0	0.0
513164	1.0	0.0	0.0	0.0	0.0
527502	1.0	0.0	0.0	0.0	0.0
527574	1.0	0.0	0.0	1.0	0.0
522959	1.0	1.0	0.0	0.0	0.0
528528	1.0	1.0	0.0	0.0	0.0
510918	1.0	1.0	0.0	0.0	0.0
519511	1.0	0.0	0.0	1.0	0.0
531323	1.0	0.0	0.0	1.0	0.0
299770	1.0	1.0	0.0	0.0	0.0
518037	1.0	0.0	0.0	0.0	0.0
529435	1.0	0.0	0.0	1.0	0.0
525376	1.0	0.0	0.0	0.0	1.0
518848	1.0	1.0	0.0	0.0	1.0
364529	1.0	0.0	1.0	1.0	0.0
526276	1.0	0.0	0.0	1.0	0.0
299494	1.0	0.0	0.0	0.0	0.0
332077	1.0	0.0	0.0	1.0	0.0
532140	1.0	0.0	0.0	1.0	0.0
528525	1.0	0.0	0.0	0.0	0.0
513664	1.0	0.0	0.0	0.0	0.0
365758	1.0	0.0	0.0	0.0	0.0
515254	1.0	0.0	0.0	0.0	0.0
523844	1.0	0.0	0.0	0.0	0.0
530223	1.0	1.0	0.0	1.0	0.0
527480	1.0	1.0	0.0	1.0	0.0
518536	1.0	0.0	0.0	1.0	0.0
LN998059	36.0	51.0	27.0	33.0	38.0
ABCA03000019.5787.7283	13.0	15.0	10.0	10.0	20.0
ABCA03000043.85213.86709	15.0	16.0	17.0	17.0	14.0
ABCA03000037.60092.61588	6.0	15.0	17.0	13.0	14.0
184606	3.0	10.0	7.0	3.0	7.0
369699	3.0	7.0	4.0	6.0	3.0
179147	5.0	3.0	2.0	2.0	7.0
187518	7.0	11.0	7.0	12.0	8.0
176961	5.0	10.0	7.0	7.0	9.0
561744	5.0	6.0	5.0	7.0	4.0
307580	4.0	6.0	3.0	3.0	9.0
NR_074809	11.0	8.0	7.0	6.0	2.0
AJ270482	8.0	14.0	13.0	14.0	4.0
CP003040.3095887.3097421	13.0	12.0	13.0	5.0	8.0
AB626632.1.1530	10.0	13.0	12.0	12.0	7.0
ACIM02000001.1245177.1246733	10.0	16.0	15.0	12.0	10.0
ACIM02000001.828416.829972	12.0	13.0	17.0	6.0	1.0
MK439508	31.0	18.0	16.0	36.0	27.0
NR_102884	31.0	17.0	35.0	33.0	39.0
LT576391	31.0	20.0	44.0	35.0	35.0
186563	10.0	18.0	12.0	11.0	7.0
177644	10.0	22.0	6.0	14.0	9.0
182342	10.0	14.0	13.0	7.0	8.0
BBDW01000030.73.1604	30.0	56.0	45.0	44.0	31.0
CAHA01000059.20.1541	29.0	40.0	27.0	31.0	29.0
EF025909.1	14.0	17.0	31.0	11.0	27.0
851946	14.0	20.0	38.0	9.0	14.0
NR_113228	28.0	10.0	0.0	19.0	4.0
GU968167.1.1508	5.0	9.0	13.0	10.0	2.0
CP022722.2410933.2412481	3.0	6.0	12.0	5.0	4.0
CP022722.4098682.4100230	4.0	4.0	14.0	4.0	8.0
CP022722.562500.564048	7.0	8.0	10.0	4.0	8.0
M23732.2	3.0	4.0	12.0	2.0	6.0
CP022722.2638053.2639601	5.0	8.0	4.0	9.0	9.0
NR_074535	4.0	5.0	2.0	4.0	1.0
LT906459.2531148.2532659	5.0	5.0	4.0	2.0	1.0
CP002544.2310357.2311868	9.0	7.0	1.0	3.0	0.0
NR_113075	1.0	6.0	5.0	3.0	5.0
LT906459.1477099.1478610	2.0	5.0	4.0	2.0	2.0
CP002544.2531255.2532766	3.0	2.0	6.0	2.0	5.0
L16496	1.0	5.0	2.0	1.0	3.0
LT906459.2203274.2204785	2.0	7.0	2.0	6.0	4.0
AZJE01000019.81382.82902	11.0	9.0	11.0	19.0	12.0
AZJE01000001.34797.36315	6.0	7.0	7.0	11.0	12.0
ABOU02000049.4536.6056	9.0	6.0	7.0	13.0	6.0
NR_113152	15.0	15.0	39.0	7.0	13.0
L16497	11.0	11.0	24.0	7.0	13.0
ABYT01000002.2079.3606	9.0	0.0	4.0	115.0	25.0
M59230	17.0	0.0	5.0	119.0	19.0
NR_113153	25.0	31.0	36.0	32.0	24.0
KR364774	25.0	0.0	9.0	22.0	13.0
CYYA01000009.1176.2688	25.0	25.0	15.0	32.0	38.0
CALI02000005	24.0	6.0	0.0	35.0	6.0
AB200221.1.1493	3.0	7.0	2.0	6.0	4.0
212729	1.0	6.0	1.0	5.0	3.0
208018	2.0	6.0	0.0	4.0	2.0
360058	5.0	3.0	4.0	0.0	3.0
365496	1.0	2.0	3.0	1.0	2.0
207006	1.0	5.0	2.0	6.0	6.0
210939	2.0	2.0	2.0	3.0	5.0
AB200217	1.0	6.0	1.0	4.0	4.0
215377	3.0	3.0	2.0	4.0	7.0
187751	1.0	3.0	6.0	4.0	0.0
207185	1.0	11.0	7.0	3.0	3.0
209336	1.0	4.0	5.0	0.0	4.0
130228	1.0	8.0	3.0	3.0	8.0
AB200219.1.1490	1.0	0.0	4.0	2.0	1.0
EU136695.1.1991	7.0	0.0	2.0	6.0	4.0
839512	4.0	2.0	0.0	5.0	6.0
AB050107	3.0	1.0	0.0	4.0	4.0
198042	1.0	1.0	2.0	6.0	6.0
196781	6.0	2.0	0.0	2.0	5.0
185730	3.0	2.0	1.0	1.0	5.0
AB030220.1.1486	7.0	2.0	7.0	3.0	1.0
AB030218.1.1486	4.0	1.0	5.0	2.0	3.0
177504	9.0	2.0	2.0	3.0	3.0
AB030219	3.0	2.0	4.0	1.0	3.0
LC371917	22.0	28.0	33.0	23.0	29.0
NR_113383	6.0	3.0	0.0	12.0	2.0
AY169425.1.1500	4.0	1.0	1.0	7.0	2.0
NR_115511	5.0	3.0	2.0	6.0	6.0
AB109769.669.2189	4.0	3.0	2.0	9.0	0.0
ACHM02000001.263862.265371	3.0	1.0	2.0	7.0	1.0
KX198132	20.0	19.0	6.0	6.0	6.0
AF167711	20.0	11.0	5.0	14.0	6.0
JX101692	20.0	8.0	26.0	20.0	22.0
AB916501	20.0	4.0	6.0	10.0	10.0
LT223577	20.0	0.0	0.0	15.0	13.0
EU136688.1.1503	11.0	10.0	17.0	10.0	3.0
AB200224	7.0	9.0	28.0	9.0	3.0
NR_074141	17.0	6.0	6.0	82.0	0.0
D86183	8.0	4.0	4.0	0.0	52.0
KF933800.1.1486	2.0	4.0	1.0	1.0	40.0
AEEQ01000018.217.1734	7.0	5.0	5.0	2.0	43.0
DQ352812.1.1520	17.0	5.0	8.0	0.0	0.0
NR_113357	17.0	6.0	0.0	29.0	5.0
LT598577.1.1491	16.0	4.0	0.0	18.0	4.0
AY126616	5.0	8.0	69.0	4.0	6.0
EU136696.1.1944	11.0	16.0	76.0	6.0	7.0
NR_115508	11.0	4.0	0.0	81.0	4.0
NR_114314	5.0	7.0	0.0	86.0	4.0
514139	2.0	0.0	0.0	0.0	0.0
527577	3.0	0.0	0.0	0.0	0.0
525360	2.0	0.0	0.0	0.0	0.0
526690	2.0	0.0	0.0	0.0	0.0
522595	4.0	0.0	0.0	0.0	0.0
518281	1.0	0.0	0.0	0.0	0.0
514209	1.0	0.0	0.0	0.0	0.0
NR_074928	3.0	0.0	0.0	0.0	3.0
CP001859.380488.382032	5.0	0.0	0.0	0.0	1.0
CP001859.57719.59263	7.0	0.0	0.0	0.0	0.0
AB222699	7.0	5.0	4.0	0.0	9.0
AGXW01000006.688.2204	8.0	4.0	0.0	0.0	1.0
JRGF01000044	15.0	23.0	39.0	27.0	22.0
LT576405	15.0	7.0	17.0	6.0	18.0
CZAC01000092.963.2475	8.0	10.0	7.0	12.0	0.0
470236	6.0	4.0	10.0	16.0	0.0
AGZO01000045.56609.58123	14.0	24.0	189.0	6.0	9.0
NR_113393	14.0	0.0	0.0	10.0	0.0
JF824807	13.0	3.0	0.0	4.0	20.0
NR_113123	13.0	10.0	0.0	48.0	5.0
CP002689	6.0	3.0	0.0	7.0	3.0
L16490	7.0	3.0	0.0	14.0	11.0
DQ925472	13.0	0.0	0.0	12.0	25.0
EU410376	7.0	3.0	0.0	3.0	3.0
AQOB01000017.75653.77170	6.0	1.0	0.0	3.0	8.0
NR_115505	13.0	7.0	0.0	20.0	6.0
KJ676651.1.1504	4.0	13.0	2.0	9.0	4.0
AB008552.1.1508	4.0	10.0	3.0	10.0	3.0
FNUU01000035.148.1673	5.0	17.0	3.0	9.0	2.0
CP001708.643497.645010	4.0	0.0	0.0	2.0	0.0
NR_115503	3.0	0.0	0.0	3.0	0.0
CP001708.235850.237365	2.0	0.0	0.0	1.0	0.0
CP001708.1430943.1432457	2.0	0.0	0.0	1.0	0.0
NR_074575	1.0	0.0	0.0	2.0	0.0
AF192152	5.0	1.0	4.0	8.0	9.0
LT630450.1415979.1417529	3.0	1.0	3.0	4.0	5.0
LT630450.931183.932732	4.0	1.0	3.0	2.0	7.0
2136916	5.0	4.0	4.0	1.0	4.0
AY049713	4.0	3.0	6.0	3.0	2.0
NR_118352	3.0	1.0	2.0	1.0	10.0
CALK01000057.3384.4901	5.0	6.0	2.0	1.0	0.0
JX101683	7.0	4.0	2.0	3.0	0.0
CP021421.1179114.1180662	4.0	0.0	0.0	0.0	0.0
CP015402.3112266.3113814	2.0	0.0	0.0	0.0	0.0
CP015402.2371054.2372602	3.0	0.0	0.0	0.0	0.0
CP015402.2294917.2296466	2.0	0.0	0.0	0.0	0.0
AB443949	11.0	4.0	17.0	9.0	4.0
LN846908	11.0	8.0	33.0	16.0	22.0
ADMB01000074.90.1632	11.0	16.0	0.0	7.0	6.0
AJ867039	1.0	0.0	0.0	1.0	0.0
CP018196.2121726.2123241	1.0	0.0	0.0	0.0	0.0
AJ867038.1.1461	1.0	0.0	0.0	1.0	0.0
AB525413	1.0	0.0	0.0	0.0	0.0
CP019306.2274223.2275738	1.0	0.0	0.0	0.0	0.0
CP028107.290799.292315	1.0	0.0	0.0	0.0	0.0
DQ486127.1	1.0	0.0	0.0	0.0	0.0
NR_114400	1.0	0.0	0.0	1.0	0.0
EF153310.1.1336	1.0	0.0	0.0	0.0	0.0
X74408.1.1499	1.0	0.0	0.0	1.0	0.0
CP019306.1946503.1948018	1.0	0.0	0.0	0.0	0.0
150987	1.0	0.0	0.0	0.0	1.0
CP028956.1341511.1343057	1.0	0.0	0.0	0.0	0.0
KX159721.1.1200	1.0	0.0	0.0	0.0	1.0
CP028956.978119.979665	1.0	0.0	0.0	0.0	0.0
NR_117793	1.0	0.0	0.0	0.0	0.0
CP023505.3210393.3211939	1.0	0.0	0.0	0.0	0.0
CP028956.680241.681787	1.0	0.0	0.0	0.0	0.0
NR_112191	1.0	0.0	0.0	0.0	0.0
4311116	1.0	0.0	0.0	0.0	0.0
CP025933.3521584.3523130	1.0	0.0	0.0	0.0	0.0
CP027177.888999.890529	1.0	0.0	0.0	0.0	0.0
LT598596	10.0	32.0	27.0	15.0	35.0
EU136690.1.2033	5.0	7.0	4.0	8.0	7.0
AQHX01000008.421436.422946	5.0	11.0	11.0	11.0	8.0
KT886066	10.0	7.0	0.0	5.0	0.0
ACBZ01000217.267.1788	6.0	0.0	5.0	0.0	0.0
GU968169.1.1562	4.0	0.0	5.0	0.0	0.0
1120396	3.0	4.0	0.0	3.0	0.0
AB565480.1.1484	5.0	0.0	0.0	3.0	0.0
302106	2.0	0.0	0.0	3.0	0.0
LT576394	10.0	25.0	6.0	40.0	12.0
NR_113271	10.0	0.0	4.0	4.0	7.0
MS821801.1.1482	4.0	6.0	1.0	4.0	0.0
AF349724	2.0	4.0	4.0	3.0	0.0
KR422351.1.1495	3.0	1.0	2.0	3.0	0.0
JN703378	9.0	7.0	17.0	14.0	18.0
LT598557	9.0	0.0	0.0	26.0	0.0
L04321	4.0	0.0	0.0	5.0	0.0
ARGD01000016.303.1794	1.0	1.0	0.0	1.0	0.0
CP012195.493331.494830	3.0	2.0	0.0	2.0	0.0
FN401327.1.1501	1.0	2.0	0.0	0.0	0.0
NR_113231	9.0	0.0	7.0	0.0	5.0
CP016757.633960.635480	4.0	0.0	0.0	0.0	2.0
CP016757.1044976.1046496	3.0	0.0	0.0	0.0	0.0
CP016757.1508448.1509968	2.0	0.0	0.0	0.0	3.0
NZ_LR131147.1	4.0	0.0	10.0	0.0	0.0
NZ_LN869527.1	5.0	0.0	6.0	0.0	0.0
X75907.1.1467	3.0	0.0	4.0	5.0	0.0
AB536771.1.1476	6.0	0.0	8.0	1.0	0.0
X75908.1.1388	1.0	4.0	5.0	2.0	3.0
AB818948.1.1486	3.0	5.0	1.0	5.0	5.0
15716	2.0	7.0	3.0	2.0	3.0
ABIK02000003.44069.45469	2.0	4.0	5.0	5.0	7.0
342467	1.0	0.0	1.0	0.0	1.0
175475	1.0	1.0	0.0	0.0	2.0
193776	1.0	1.0	1.0	1.0	1.0
470369	1.0	1.0	0.0	1.0	1.0
527208	1.0	0.0	0.0	0.0	5.0
188442	1.0	0.0	0.0	1.0	2.0
179515	1.0	1.0	0.0	1.0	4.0
274849	1.0	1.0	0.0	0.0	2.0
CYYU01000007.113011.114641	6.0	0.0	0.0	0.0	0.0
AF479674	2.0	0.0	0.0	0.0	0.0
362271	2.0	9.0	0.0	2.0	6.0
269890	3.0	9.0	0.0	1.0	6.0
234242	1.0	11.0	0.0	5.0	4.0
791348	2.0	15.0	0.0	0.0	2.0
CP028106.930783.932303	3.0	0.0	0.0	0.0	0.0
CP028106.548957.550477	4.0	0.0	0.0	0.0	0.0
NR_074732	4.0	0.0	0.0	2.0	0.0
